ccode,iso,year,govvote,oppvote,frac,partycount,right,left,extr,protests,protestsdev,demosdev,riotsdev,strikesdev,rgdp,gdppeak,crisisJST,pk_fin,pk_norm,pk_dis,cpi,govcris,turnover,vetopl,dict,election,election_year
11,GBR,1966,48,50.5,0.50831437,4,0,0.2,0.2,0,1.036259117,0.724875074,0.526619198,0.018610427,42.80310059,0,0,0,0,0,9.894317627,0,0,0,0,1,1966
11,GBR,1967,48,50.5,0.50831437,5,0,0.2,0.2,2,1.071645238,0.64647468,0.625724513,0.098799326,43.61180878,0,0,0,0,0,10.141675,0,0,0,0,0,1966
11,GBR,1968,48,50.5,0.50831437,5,0,0.2,0.2,12,1.134814649,0.65055099,0.629148987,0.235509428,45.23608017,0,0,0,0,0,10.61833382,0,0,0,0,0,1966
11,GBR,1969,48,50.5,0.50831437,5,0,0.2,0.2,0,1.114106656,0.599373295,0.473712358,0.426292058,45.97417068,0,0,0,0,0,11.19172382,0,0,0,0,0,1966
11,GBR,1970,46.400002,52.400002,0.51653308,5,0.1,0.1,0.2,5,1.126682101,0.562468343,0.306916145,0.631017031,46.86262131,0,0,0,0,0,11.90799427,2,1,0,0,1,1970
11,GBR,1971,46.400002,52.400002,0.51653308,5,0.1,0.1,0.2,1,1.111444762,0.513463155,0.200467888,0.741347433,47.5795784,0,0,0,0,0,13.02734566,0,0,0,0,0,1970
11,GBR,1972,46.400002,52.400002,0.51653308,5,0.1,0.1,0.2,2,1.113710801,0.511767785,0.176968543,0.769790723,49.13011169,0,0,0,0,0,13.95228767,0,0,0,0,0,1970
11,GBR,1973,46.400002,52.400002,0.51653308,5,0.1,0.1,0.2,2,1.111868764,0.534638184,0.226944205,0.721142322,52.51728058,1,0,1,0,0,15.23589802,0,0,0,0,0,1970
11,GBR,1974,37.200001,60.400002,0.55577409,5,0.69999999,0.1,0.80000001,7,1.081891443,0.588351006,0.312606003,0.587934681,51.78998184,0,1,0,0,0,17.6736412,0,1,0,0,1,1974
11,GBR,1975,39.200001,58.099998,0.55648333,5,0.69999999,0.1,0.80000001,0,0.997630592,0.593640795,0.359853992,0.423095452,51.47372818,0,0,0,0,0,21.95066261,0,0,0,0,0,1974
11,GBR,1976,39.200001,58.099998,0.55648333,5,0.69999999,0.1,0.80000001,2,0.992545985,0.634616006,0.420349235,0.296386286,52.8429985,0,0,0,0,0,25.58290482,0,1,0,0,0,1974
11,GBR,1977,39.200001,58.099998,0.55648333,5,0.69999999,0.1,0.80000001,3,1.040476501,0.700402565,0.488176159,0.209873561,54.13367081,0,0,0,0,0,29.64185905,0,0,0,0,0,1974
11,GBR,1978,39.200001,58.099998,0.55648333,5,0.69999999,0.1,0.80000001,1,1.132231629,0.789491389,0.60106686,0.11820185,55.89986038,0,0,0,0,0,32.09020996,0,0,0,0,0,1974
11,GBR,1979,43.900002,54.279999,0.53512061,5,1.1,0.1,1.2,4,1.313951718,0.899212532,0.829548799,0.053339506,57.34160995,1,0,0,1,0,36.02536392,1,1,0,0,1,1979
11,GBR,1980,43.900002,54.279999,0.53512061,8,1.1,0.1,1.2,0,1.561523604,1.011480974,1.147978739,0.028342584,56.05709076,0,0,0,0,0,41.89711761,0,0,0,0,0,1979
11,GBR,1981,43.900002,54.279999,0.53512061,8,1.1,0.1,1.2,26,1.89811192,1.186144791,1.508889185,0.047732819,55.17295837,0,0,0,0,0,46.68125916,0,0,0,0,0,1979
11,GBR,1982,43.900002,54.279999,0.53512061,8,1.1,0.1,1.2,10,2.097037522,1.3212151,1.681136043,0.111497134,56.26926041,0,0,0,0,0,50.43655014,0,0,0,0,0,1979
11,GBR,1983,42.400002,31.25,0.52247101,8,0.1,0.30000001,0.40000001,4,2.155257268,1.382429925,1.693832027,0.211985199,58.20814896,0,0,0,0,0,52.85393524,0,0,0,0,1,1983
11,GBR,1984,42.400002,31.25,0.52247101,9,0.1,0.30000001,0.40000001,10,2.117865263,1.381642944,1.618453698,0.323707143,59.6174202,0,1,0,0,0,55.01070786,0,0,0,0,0,1983
11,GBR,1985,42.400002,31.25,0.52247101,9,0.1,0.30000001,0.40000001,8,1.942624523,1.285297015,1.431242466,0.387255464,61.55912018,0,0,0,0,0,57.60015488,0,0,0,0,0,1983
11,GBR,1986,42.400002,31.25,0.52247101,9,0.1,0.30000001,0.40000001,12,1.632102875,1.096282197,1.136168663,0.402333066,63.81399918,0,0,0,0,0,59.2460556,0,0,0,0,0,1983
11,GBR,1987,42.299999,34.43,0.54023671,9,0.5,0.30000001,0.80000001,1,1.22960416,0.833648126,0.794885348,0.306681978,66.52998352,0,0,0,0,0,61.07052231,0,0,0,0,1,1987
11,GBR,1988,42.299999,34.43,0.54023671,8,0.5,0.30000001,0.80000001,0,0.927687645,0.598549355,0.573940112,0.195478037,69.64801025,0,0,0,0,0,63.48251724,0,0,0,0,0,1987
11,GBR,1989,42.299999,34.43,0.54023671,8,0.5,0.30000001,0.80000001,0,0.833079479,0.469660289,0.512698889,0.114827965,70.97158051,0,0,0,0,0,66.80752563,0,0,0,0,0,1987
11,GBR,1990,42.299999,34.43,0.54023671,8,0.5,0.30000001,0.80000001,4,0.904075787,0.429887433,0.558697198,0.079561995,71.31112671,1,0,1,0,0,71.46485901,1,1,0,0,0,1987
11,GBR,1991,42.299999,34.43,0.54023671,8,0.5,0.30000001,0.80000001,4,0.965679979,0.386991648,0.577438733,0.086137889,70.12280273,0,1,0,0,0,76.84835815,0,0,0,0,0,1987
11,GBR,1992,41.900002,56.799999,0.55906433,8,0.5,1.2,1.7,2,0.955753409,0.355729774,0.520813606,0.118283488,70.02855682,0,0,0,0,0,80.12454987,0,0,0,0,1,1992
11,GBR,1993,41.900002,56.799999,0.55906433,7,0.5,1.2,1.7,1,0.915158706,0.288939988,0.505831803,0.14594457,71.42124939,0,0,0,0,0,82.13269806,1,0,0,0,0,1992
11,GBR,1994,41.900002,56.799999,0.55906433,7,0.5,1.2,1.7,0,0.907615921,0.258321672,0.566173134,0.120141555,74.27581787,0,0,0,0,0,83.75759888,0,0,0,0,0,1992
11,GBR,1995,41.900002,56.799999,0.55906433,7,0.5,1.2,1.7,5,0.961323262,0.289343812,0.65458432,0.079447284,76.18948364,0,0,0,0,0,85.98287964,1,0,0,0,0,1992
11,GBR,1996,41.900002,56.799999,0.55906433,7,0.5,1.2,1.7,3,0.959260392,0.366143923,0.63322438,0.043211946,78.06006622,0,0,0,0,0,88.1157608,1,0,0,0,0,1992
11,GBR,1997,43.200001,52.240002,0.52778733,7,0.69999999,1.4,2.0999999,1,0.917276767,0.426564512,0.54620036,0.018074166,80.22969055,0,0,0,0,0,89.6823349,0,1,0,0,1,1997
11,GBR,1998,43.200001,52.240002,0.52778733,11,0.69999999,1.4,2.0999999,0,0.919547282,0.525643028,0.447206956,0.003758656,82.60987854,0,0,0,0,0,91.10742188,0,0,0,0,0,1997
11,GBR,1999,43.200001,52.240002,0.52778733,11,0.69999999,1.4,2.0999999,2,1.014386096,0.650166598,0.413450353,-0.002901737,84.76235962,0,0,0,0,0,92.32566071,0,0,0,0,0,1997
11,GBR,2000,43.200001,52.240002,0.52778733,11,0.69999999,1.4,2.0999999,3,1.102979803,0.702819464,0.450583625,-0.005675551,87.65735626,0,0,0,0,0,93.04837036,0,0,0,0,0,1997
11,GBR,2001,40.700001,55.299999,0.53915793,11,2.4000001,2.7,5.1000004,4,1.099991193,0.658037181,0.49810779,-0.007867046,89.44051361,0,0,0,0,0,94.20027924,0,0,0,0,1,2001
11,GBR,2002,40.700001,55.299999,0.53915793,10,2.4000001,2.7,5.1000004,2,0.965413385,0.599611291,0.423430485,-0.011872395,90.99353027,0,0,0,0,0,95.38407898,0,0,0,0,0,2001
11,GBR,2003,40.700001,55.299999,0.53915793,10,2.4000001,2.7,5.1000004,1,0.740750976,0.506047384,0.27177217,-0.018829042,93.23699951,0,0,0,0,0,96.68297577,0,0,0,0,0,2001
11,GBR,2004,40.700001,55.299999,0.53915793,10,2.4000001,2.7,5.1000004,1,0.488820394,0.370816794,0.131507979,-0.027974849,96.00213623,0,0,0,0,0,97.98342896,0,0,0,0,0,2001
11,GBR,2005,35.200001,59.299999,0.59444642,10,3.9000001,2.8,6.6999998,0,0.264821458,0.217326822,0.047529498,-0.03553503,97.49533844,0,0,0,0,0,99.99240875,0,,0,0,1,2005
11,GBR,2006,35.200001,59.299999,0.59444642,14,3.9000001,2.8,6.6999998,0,0.156646272,0.120557633,0.043687036,-0.033258826,100,0,0,0,0,0,102.3244476,0,,,0,0,2005
11,GBR,2007,35.200001,59.299999,0.59444642,14,3.9000001,2.8,6.6999998,0,0.20981551,0.120717098,0.136226182,-0.007209869,102.8027878,1,1,1,0,0,104.699913,0,,,0,0,2005
11,GBR,2008,35.200001,59.299999,0.59444642,14,3.9000001,2.8,6.6999998,0,0.44478644,0.238723868,0.334402602,0.061869617,100.995224,0,0,0,0,0,108.4806061,0,,,0,0,2005
11,GBR,2009,35.200001,59.299999,0.59444642,14,3.9000001,2.8,6.6999998,1,0.848445849,0.476181859,0.625675768,0.19439099,95.92601776,0,0,0,0,0,110.8312988,1,,,0,0,2005
11,GBR,2010,59.099998,34.040001,0.61134201,14,5.8000002,2.2,8,4,1.336514693,0.796499166,0.944000741,0.400866468,97.27151489,1,0,0,1,0,114.588089,0,,,0,1,2010
11,GBR,2011,59.099998,34.040001,0.61134201,12,5.8000002,2.2,8,15,1.799866144,1.086894788,1.234128004,0.660705711,97.26805115,0,0,0,0,0,119.9270554,0,,,0,0,2010
11,GBR,2012,59.099998,34.040001,0.61134201,12,5.8000002,2.2,8,4,2.173041091,1.282925827,1.465545894,0.889179744,97.41755491,0,0,0,0,0,122.7487097,0,,,0,0,2010
11,GBR,2013,59.099998,34.040001,0.61134201,12,5.8000002,2.2,8,,,,,,98.47371388,0,0,0,0,0,125.3032564,,,,0,0,2010
11,GBR,2014,59.099998,34.040001,0.61134201,12,5.8000002,2.2,8,,,,,,100.8370688,0,0,0,0,0,126.763448,,,,0,0,2010
12,GRC,1870,,,,,,,,,,,,,9.968,0,0,0,0,0,,,0,,0,0,1869
12,GRC,1871,,,,,,,,,,,,,9.563,0,0,0,0,0,,,0,,0,0,1869
12,GRC,1872,,,,,,,,,,,,,9.289,0,0,0,0,0,,,0,,0,1,1872
12,GRC,1873,,,,,,,,,,,,,10.947,1,0,0,1,1,,,0,,0,1,1873
12,GRC,1874,,,,,,,,,,,,,10.359,0,0,0,0,0,,,0,,0,0,1873
12,GRC,1875,,,,,,,,,,,,,9.922,0,0,0,0,0,,,0,,0,1,1875
12,GRC,1876,,,,,,,,,,,,,9.878,0,0,0,0,0,,,0,,0,0,1875
12,GRC,1877,,,,,,,,,,,,,9.28,0,0,0,0,0,,,0,,0,0,1875
12,GRC,1878,,,,,,,,,,,,,10.212,0,0,0,0,0,,,0,,0,0,1875
12,GRC,1879,,,,,,,,,,,,,10.608,1,0,0,1,0,,,0,,0,1,1879
12,GRC,1880,,,,,,,,,,,,,10.432,0,0,0,0,0,,,0,,0,0,1879
12,GRC,1881,,,,,,,,,,,,,10.137,0,0,0,0,0,,,0,,0,1,1881
12,GRC,1882,,,,,,,,,,,,,10.793,1,0,0,1,0,,,0,,0,0,1881
12,GRC,1883,,,,,,,,,,,,,10.757,0,0,0,0,0,,,0,,0,0,1881
12,GRC,1884,,,,,,,,,,,,,12.094,0,0,0,0,0,,,0,,0,0,1881
12,GRC,1885,,,,,,,,,,,,,13.049,1,0,0,1,1,,,0,,0,1,1885
12,GRC,1886,,,,,,,,,,,,,12.478,0,0,0,0,0,,,0,,0,0,1885
12,GRC,1887,,,,,,,,,,,,,12.91,0,0,0,0,0,,,0,,0,0,1885
12,GRC,1888,,,,,,,,,,,,,13.205,1,0,0,1,1,,,0,,0,0,1885
12,GRC,1889,,,,,,,,,,,,,12.296,0,0,0,0,0,,,0,,0,0,1885
12,GRC,1890,,,,,,,,,,,,,11.611,0,0,0,0,0,,,0,,0,1,1890
12,GRC,1891,,,,,,,,,,,,,10.122,0,0,0,0,0,,,0,,0,0,1890
12,GRC,1892,,,,,,,,,,,,,10.559,0,0,0,0,0,,,0,,0,1,1892
12,GRC,1893,,,,,,,,,,,,,11.237,0,0,0,0,0,,,0,,0,0,1892
12,GRC,1894,,,,,,,,,,,,,11.491,1,0,0,1,1,,,0,,0,0,1892
12,GRC,1895,,,,,,,,,,,,,11.054,0,0,0,0,0,,,0,,0,1,1895
12,GRC,1896,,,,,,,,,,,,,12.139,1,0,0,1,1,,,0,,0,0,1895
12,GRC,1897,,,,,,,,,,,,,10.309,0,0,0,0,0,,,0,,0,0,1895
12,GRC,1898,,,,,,,,,,,,,11.132,0,0,0,0,0,,,0,,0,0,1895
12,GRC,1899,,,,,,,,,,,,,11.364,1,0,0,1,1,,,0,,0,1,1899
12,GRC,1900,,,,,,,,,,,,,10.146,0,0,0,0,0,,,0,,0,0,1899
12,GRC,1901,,,,,,,,,,,,,9.726,0,0,0,0,0,,,0,,0,0,1899
12,GRC,1902,,,,,,,,,,,,,12.463,1,0,0,1,0,,,0,,0,1,1902
12,GRC,1903,,,,,,,,,,,,,12.18,0,0,0,0,0,,,0,,0,0,1902
12,GRC,1904,,,,,,,,,,,,,12.846,0,0,0,0,0,,,0,,0,0,1902
12,GRC,1905,,,,,,,,,,,,,13.17,1,0,0,1,0,,,0,,0,1,1905
12,GRC,1906,,,,,,,,,,,,,13.01,0,0,0,0,0,,,0,,0,1,1906
12,GRC,1907,,,,,,,,,,,,,13.192,1,0,0,1,0,,,0,,0,0,1906
12,GRC,1908,,,,,,,,,,,,,13.122,0,0,0,0,0,,,0,,0,0,1906
12,GRC,1909,,,,,,,,,,,,,13.38,1,0,0,1,0,,,0,,0,0,1906
12,GRC,1910,,,,,,,,,,,,,13.328,0,0,0,0,0,,,0,,0,1,1910
12,GRC,1911,,,,,,,,,,,,,16.623,1,0,0,1,1,,,0,,0,0,1910
12,GRC,1912,,,,,,,,,,,,,16.128,0,0,0,0,0,,,0,,0,1,1912
12,GRC,1913,,,,,,,,,,,,,9.651,0,0,0,0,0,,,1,,0,0,1912
12,GRC,1914,,,,,,,,,,,,,12.316,1,0,0,1,0,0.081,,0,,0,0,1912
12,GRC,1915,,,,,,,,,,,,,11.646,0,0,0,0,0,0.101999998,,0,,0,1,1915
12,GRC,1916,,,,,,,,,,,,,11.709,1,0,0,1,0,0.143000007,,0,,0,0,1915
12,GRC,1917,,,,,,,,,,,,,11.269,0,0,0,0,0,0.224000007,,1,,0,0,1915
12,GRC,1918,,,,,,,,,,,,,13.695,1,0,0,1,0,0.326000005,,0,,0,0,1915
12,GRC,1919,,,,,,,,0,-0.003864776,0.020290434,-0.024838582,0.000289454,11.27000046,0,0,0,0,0,0.284999996,0,0,,0,0,1915
12,GRC,1920,,,,,,,,0,0.080543749,0.074308282,0.004566617,0.00042092,13.5,0,0,0,0,0,0.326000005,1,1,,0,1,1920
12,GRC,1921,,,,,,,,0,0.165570637,0.125079662,0.037945989,0.000506073,13.57999992,1,0,0,1,1,0.345999986,1,0,,0,0,1920
12,GRC,1922,,,,,,,,1,0.238947254,0.157468777,0.078543049,0.000431253,11.89000034,0,0,0,0,0,0.671999991,3,1,,0,0,1920
12,GRC,1923,,,,,,,,0,0.261913661,0.136327089,0.123529953,1.83E-06,10.35000038,0,0,0,0,0,1.057999969,0,0,,0,1,1923
12,GRC,1924,,,,,,,,1,0.268381911,0.1122146,0.15751197,-0.001045829,12.02999973,0,0,0,0,0,1.151000023,3,1,,0,0,1923
12,GRC,1925,,,,,,,,0,0.250357867,0.113878981,0.145329574,-0.002975649,12.75,0,0,0,0,0,1.29400003,0,1,,0,0,1923
12,GRC,1926,,,,,15.78,0,15.78,0,0.267809838,0.152113567,0.137524876,-0.00588422,12.89000034,1,0,0,1,1,1.562000036,0,1,,0,1,1926
12,GRC,1927,,,,,15.78,0,15.78,0,0.340648875,0.219491055,0.161387254,-0.009392033,12.35000038,0,0,0,0,0,1.682999969,0,0,,0,0,1926
12,GRC,1928,,,,,5.3000002,1.4,6.7000003,1,0.445936453,0.28424597,0.222202105,-0.012178098,13.39000034,0,0,0,0,0,1.700000048,0,1,,0,1,1928
12,GRC,1929,,,,,2.73,1.4,4.1300001,2,0.506230227,0.279494271,0.299432868,-0.011418705,13.77999973,0,0,0,0,0,1.712000012,0,0,,0,0,1928
12,GRC,1930,,,,,2.73,1.4,4.1300001,1,0.483641571,0.20377611,0.336990642,-0.002341645,14.71000004,1,0,1,0,0,1.61500001,1,0,,0,0,1928
12,GRC,1931,,,,,2.73,1.4,4.1300001,0,0.43506299,0.121816103,0.341780818,0.021652283,14.35999966,0,1,0,0,0,1.550999999,0,0,,0,0,1928
12,GRC,1932,,,,,1.59,5,6.5900002,0,0.450907886,0.065734692,0.377693833,0.067536942,13.77000046,0,0,0,0,0,1.657999992,1,1,,0,1,1932
12,GRC,1933,,,,,2.3,4.5999999,6.8999996,1,0.551979586,0.048161738,0.453935193,0.138821833,14.63000011,0,0,0,0,0,1.81099999,0,1,,0,1,1933
12,GRC,1934,,,,,2.3,4.5999999,6.8999996,0,0.686936151,0.071209555,0.519279393,0.228210542,15.68999958,0,0,0,0,0,1.863999963,0,0,,0,0,1933
12,GRC,1935,,,,,2.3,9.6000004,11.900001,4,0.827022461,0.129284578,0.560774843,0.306195166,16.59000015,1,0,0,1,1,1.90199995,2,1,,0,1,1935
12,GRC,1936,,,,,3.9000001,5.8000002,9.7000008,2,0.83357361,0.205399712,0.482385252,0.30675411,16,0,0,0,0,0,1.950000048,1,1,,0,1,1936
12,GRC,1937,,,,,3.9000001,5.8000002,9.7000008,2,0.69311117,0.26188233,0.320157452,0.225778108,17.90999985,1,0,0,1,0,2.170000076,0,0,,0,0,1936
12,GRC,1938,,,,,3.9000001,5.8000002,9.7000008,0,0.434562903,0.228195853,0.143860183,0.12098078,17.45000076,0,0,0,0,0,2.186000109,1,0,,0,0,1936
12,GRC,1939,,,,,,,,0,0.151736756,0.167680497,-0.027963004,0.013951252,20.01000023,1,0,0,1,0,2.164999962,0,0,,0,0,1936
12,GRC,1940,,,,,,,,,,,,,16.39999962,0,0,0,0,0,2.40199995,,0,,0,0,1936
12,GRC,1941,,,,,,,,,,,,,10.22999954,0,0,0,0,0,4.360000134,,1,,0,0,1936
12,GRC,1942,,,,,,,,,,,,,6.800000191,0,0,0,0,0,,,0,,0,0,1936
12,GRC,1943,,,,,,,,,,,,,7.550000191,1,0,0,1,0,,,0,,0,0,1936
12,GRC,1944,,,,,,,,,,,,,,0,0,0,0,0,,,1,,0,0,1936
12,GRC,1945,,,,,,,,,,,,,6.880000114,0,0,0,0,0,,,1,,0,0,1936
12,GRC,1946,,,,,,,,7,1.260313575,-0.03618501,1.216997661,0.396590629,9.350000381,0,0,0,0,0,,0,1,,0,1,1946
12,GRC,1947,,,,,,,,0,0.867397922,0.032452235,0.792554061,0.228620053,10.93000031,0,0,0,0,0,,1,1,,0,0,1946
12,GRC,1948,,,,,,,,1,0.605542745,0.106879082,0.484736452,0.108098527,12.35000038,0,0,0,0,0,,0,0,,0,0,1946
12,GRC,1949,,,,,,,,0,0.467024851,0.187692775,0.283362171,0.045895888,14.56999969,0,0,0,0,0,,2,1,,0,0,1946
12,GRC,1950,,,,,,,,1,0.458137759,0.258389905,0.211594277,0.035586214,15.15999985,0,0,0,0,0,,2,1,,0,1,1950
12,GRC,1951,,,,,,,,0,0.51045101,0.272436218,0.247257879,0.063400238,16.20000076,1,0,0,1,0,,2,1,,0,1,1951
12,GRC,1952,,,,,,,,2,0.593135654,0.252858625,0.334323001,0.109874899,15.98999977,0,0,0,0,0,,1,1,,0,1,1952
12,GRC,1953,,,,,,,,2,0.593690579,0.179094244,0.377198408,0.145403099,17.89999962,0,0,0,0,0,,0,0,,0,0,1952
12,GRC,1954,,,,,,,,1,0.480490938,0.10102636,0.337704734,0.122797755,18.23999977,0,0,0,0,0,,1,0,,0,0,1952
12,GRC,1955,,,,,,,,0,0.302699361,0.039883179,0.228214416,0.082510838,19.30999947,0,0,0,0,0,,0,1,,0,0,1952
12,GRC,1956,,,,,,,,0,0.143503476,0.000728691,0.117970683,0.045346678,20.31999969,0,0,0,0,0,,0,0,,0,1,1956
12,GRC,1957,,,,,,,,0,0.037659013,-0.017754425,0.039702459,0.01890787,21.70999908,0,0,0,0,0,,0,0,,0,0,1956
12,GRC,1958,,,,,,,,0,-0.003038851,-0.017000079,0.007263356,0.003541543,22.05999947,0,0,0,0,0,,1,1,,0,1,1958
12,GRC,1959,,,,,,,,0,0.027179614,0.004398528,0.028154596,-0.003430435,22.78000069,0,0,0,0,0,,0,0,,0,0,1958
12,GRC,1960,,,,,,,,0,0.134570359,0.050568204,0.10871526,-0.005252844,23.20999908,0,0,0,0,0,1.120284319,0,0,,0,0,1958
12,GRC,1961,,,,,,,,0,0.321040594,0.124931997,0.250779698,-0.004621592,25.60000038,0,0,0,0,0,1.14064157,1,1,,0,1,1961
12,GRC,1962,,,,,,,,1,0.566966271,0.222822039,0.438787816,-0.003392133,25.84000015,0,0,0,0,0,1.136898756,0,0,,0,0,1961
12,GRC,1963,,,,,,,,3,0.801356849,0.319581344,0.617054768,-0.002680467,28.36000061,0,0,0,0,0,1.170583963,2,1,,0,1,1963
12,GRC,1964,,,,,,,,0,0.973410732,0.354901399,0.770593207,-0.00305985,30.60000038,0,0,0,0,0,1.180899501,0,1,,0,1,1964
12,GRC,1965,,,,,,,,5,1.125916325,0.393118647,0.896590573,-0.004674667,33.33000183,0,0,0,0,0,1.216227889,3,1,,0,0,1964
12,GRC,1966,,,,,,,,4,1.145916317,0.441785305,0.868939392,-0.007179725,35.11000061,0,0,0,0,0,1.277116895,2,1,,0,0,1964
12,GRC,1967,,,,,,,,2,1.026988306,0.445554607,0.704759218,-0.009481884,36.61999893,0,0,0,0,0,1.299208522,1,1,,1,0,1964
12,GRC,1968,,,,,,,,2,0.836873345,0.45417211,0.457917269,-0.009339248,38.95999908,0,0,0,0,0,1.303499103,0,0,,1,0,1964
12,GRC,1969,,,,,,,,0,0.654772333,0.44609463,0.24529726,-0.002992821,42.66999817,0,0,0,0,0,1.335632443,0,0,,1,0,1964
12,GRC,1970,,,,,,,,0,0.601764399,0.502889418,0.110516143,0.014810673,45.97000122,0,0,0,0,0,1.378263831,0,0,,1,0,1964
12,GRC,1971,,,,,,,,1,0.6941651,0.634748583,0.057943307,0.049803362,49.36999893,0,0,0,0,0,1.42064786,0,0,,1,0,1964
12,GRC,1972,,,,,,,,1,0.85200769,0.771401927,0.074265558,0.105347668,54.06999969,0,0,0,0,0,1.481617689,0,0,,1,0,1964
12,GRC,1973,,,,,,,,4,0.995162555,0.851923028,0.136898776,0.176837471,58.20000076,1,0,0,1,1,1.71141696,1,1,,1,0,1964
12,GRC,1974,,,,,,,,3,1.0180824,0.802864704,0.211376348,0.242811029,54.24000168,0,0,0,0,0,2.171273947,1,1,,0,1,1974
12,GRC,1975,,,,,,,,1,0.913503993,0.671982161,0.241327859,0.2535126,57.18000031,0,0,0,0,0,2.461500883,0,0,,0,0,1974
12,GRC,1976,,,,,,,,3,0.733078014,0.489475802,0.247466226,0.231240229,60.33000183,0,0,0,0,0,2.789182186,0,0,,0,0,1974
12,GRC,1977,41.900002,58.099998,0.57130003,8,0,12.1,12.1,0,0.493198056,0.28893243,0.21189191,0.157729946,61.16999817,0,0,0,0,0,3.128624678,0,0,,0,1,1977
12,GRC,1978,41.900002,58.099998,0.57130003,8,0,12.1,12.1,0,0.314772327,0.136526272,0.188014324,0.088622891,64.80999756,0,0,0,0,0,3.52072072,0,0,,0,0,1977
12,GRC,1979,41.900002,58.099998,0.57130003,8,0,12.1,12.1,0,0.239797345,0.052202366,0.195340177,0.054323414,66.12999725,1,0,0,1,0,4.191282272,0,0,,0,0,1977
12,GRC,1980,41.900002,58.099998,0.57130003,8,0,12.1,12.1,1,0.259906058,0.034061545,0.223293883,0.071056203,65.91999817,0,0,0,0,0,5.233855724,0,1,,0,0,1977
12,GRC,1981,48.099998,51.900002,0.53780001,3,0,12.2,12.2,0,0.328363836,0.071852264,0.230045432,0.146354198,64.30999756,0,0,0,0,0,6.5140028,0,1,,0,1,1981
12,GRC,1982,48.099998,51.900002,0.53780001,3,0,12.2,12.2,0,0.46775463,0.149873131,0.248941339,0.276381348,63.16999817,0,0,0,0,0,7.876666069,1,0,,0,0,1981
12,GRC,1983,48.099998,51.900002,0.53780001,3,0,12.2,12.2,4,0.648124179,0.240926393,0.27652085,0.43388493,62.13000107,0,0,0,0,0,9.47103405,0,0,,0,0,1981
12,GRC,1984,48.099998,51.900002,0.53780001,3,0,12.2,12.2,0,0.76467748,0.293834593,0.269492597,0.547391205,63.06999969,0,0,0,0,0,11.21834183,0,0,,0,0,1981
12,GRC,1985,45.799999,54.200001,0.53399998,4,0,11.7,11.7,4,0.86642973,0.329775604,0.251225426,0.651782816,64.41000366,0,0,0,0,0,13.38376808,0,0,,0,1,1985
12,GRC,1986,45.799999,54.200001,0.53399998,4,0,11.7,11.7,1,0.880047733,0.322913761,0.201969367,0.69435981,64.54000092,1,0,0,1,1,16.4648571,0,0,,0,0,1985
12,GRC,1987,45.799999,54.200001,0.58539999,4,0,11.7,11.7,3,0.851079604,0.305552854,0.172681931,0.693914956,62.84999847,0,0,0,0,0,19.16261482,0,0,,0,0,1985
12,GRC,1988,45.799999,54.200001,0.58539999,4,0,11.7,11.7,0,0.795169371,0.25833047,0.182005531,0.669047001,65.31999969,0,0,0,0,0,21.75469398,0,0,,0,0,1985
12,GRC,1989,89,11,0.57770002,5,0,13.1,13.1,0,0.813595424,0.223899287,0.220953469,0.703106269,67.44999695,1,0,0,1,0,24.73508835,2,1,,0,1,1989
12,GRC,1990,46.900002,53.099998,0.5715,7,0,10.3,10.3,8,0.880409053,0.203579111,0.251418166,0.772395564,66.98000336,0,0,0,0,0,29.78217697,0,1,,0,1,1990
12,GRC,1991,46.900002,53.099998,0.5715,7,0,10.3,10.3,1,0.839486281,0.16286586,0.199939483,0.740720686,68.40000153,1,1,1,0,0,35.58161545,0,0,,0,0,1990
12,GRC,1992,46.900002,53.099998,0.5715,7,0,10.3,10.3,1,0.745393621,0.145586344,0.128608347,0.634985666,68.15000153,0,0,0,0,0,41.22695923,1,0,,0,0,1990
12,GRC,1993,46.900002,53.099998,0.54000002,4,0,7.4000001,7.4000001,1,0.62928333,0.169508835,0.067525368,0.474482771,66.43000031,0,0,0,0,0,47.1696167,0,1,,0,1,1993
12,GRC,1994,46.900002,53.099998,0.54000002,4,0,7.4000001,7.4000001,0,0.513948235,0.229107791,0.026213819,0.287810113,67.19999695,0,0,0,0,0,52.32185364,0,0,,0,0,1993
12,GRC,1995,46.900002,53.099998,0.54000002,4,0,7.4000001,7.4000001,1,0.432399379,0.291736256,0.003392914,0.138552109,68.09999847,0,0,0,0,0,56.99788666,1,1,,0,0,1993
12,GRC,1996,41.5,58.5,0.57539999,5,0,10.73,10.73,1,0.335416089,0.288090027,-0.006412342,0.044243558,69.22000122,0,0,0,0,0,61.66955948,0,1,,0,1,1996
12,GRC,1997,41.5,58.5,0.57539999,5,0,10.73,10.73,0,0.215497338,0.21309065,-0.009219814,0.000250922,71.30000305,0,0,0,0,0,65.0854187,0,0,,0,0,1996
12,GRC,1998,41.5,58.5,0.57539999,5,0,10.73,10.73,0,0.122379077,0.126468814,-0.010021389,-0.005138307,73.31999969,0,0,0,0,0,68.18753815,0,0,,0,0,1996
12,GRC,1999,41.5,58.5,0.57539999,5,0,10.73,10.73,0,0.071317679,0.053860707,-0.012333784,0.016323216,75.5,0,0,0,0,0,69.98549652,0,0,,0,0,1996
